Transcript stable ID version,Gene stable ID version,Gene name,Gene type,Gene description
ENST00000470944.1,ENSG00000142168.15,SOD1,protein_coding,superoxide dismutase 1 [Source:HGNC Symbol;Acc:HGNC:11179]
ENST00000450895.2,ENSG00000243627.5,SMIM34A,protein_coding,small integral membrane protein 34A [Source:HGNC Symbol;Acc:HGNC:39601]
ENST00000339775.10,ENSG00000154640.15,BTG3,protein_coding,BTG anti-proliferation factor 3 [Source:HGNC Symbol;Acc:HGNC:1132]
ENST00000348354.7,ENSG00000154640.15,BTG3,protein_coding,BTG anti-proliferation factor 3 [Source:HGNC Symbol;Acc:HGNC:1132]
ENST00000471860.1,ENSG00000154640.15,BTG3,protein_coding,BTG anti-proliferation factor 3 [Source:HGNC Symbol;Acc:HGNC:1132]
ENST00000496601.1,ENSG00000154640.15,BTG3,protein_coding,BTG anti-proliferation factor 3 [Source:HGNC Symbol;Acc:HGNC:1132]
ENST00000464058.1,ENSG00000154640.15,BTG3,protein_coding,BTG anti-proliferation factor 3 [Source:HGNC Symbol;Acc:HGNC:1132]
ENST00000457956.1,ENSG00000154640.15,BTG3,protein_coding,BTG anti-proliferation factor 3 [Source:HGNC Symbol;Acc:HGNC:1132]
ENST00000397898.7,ENSG00000184900.16,SUMO3,protein_coding,small ubiquitin like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
ENST00000332859.11,ENSG00000184900.16,SUMO3,protein_coding,small ubiquitin like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
ENST00000479153.1,ENSG00000184900.16,SUMO3,protein_coding,small ubiquitin like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
ENST00000397893.3,ENSG00000184900.16,SUMO3,protein_coding,small ubiquitin like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
ENST00000466861.1,ENSG00000184900.16,SUMO3,protein_coding,small ubiquitin like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
ENST00000411651.6,ENSG00000184900.16,SUMO3,protein_coding,small ubiquitin like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124]
ENST00000352957.9,ENSG00000154719.14,MRPL39,protein_coding,mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027]
ENST00000307301.11,ENSG00000154719.14,MRPL39,protein_coding,mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027]
ENST00000419219.1,ENSG00000154719.14,MRPL39,protein_coding,mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027]
ENST00000400564.5,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000400566.6,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000644288.1,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000647101.1,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000463807.1,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000493640.1,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000435732.5,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000400562.1,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000469393.5,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000467280.1,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000285670.7,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000619120.4,ENSG00000155307.19,SAMSN1,protein_coding,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENST00000491666.5,ENSG00000160298.18,C21orf58,protein_coding,chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]
ENST00000397683.5,ENSG00000160298.18,C21orf58,protein_coding,chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]
ENST00000417060.5,ENSG00000160298.18,C21orf58,protein_coding,chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]
ENST00000397682.7,ENSG00000160298.18,C21orf58,protein_coding,chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]
ENST00000291691.12,ENSG00000160298.18,C21orf58,protein_coding,chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]
ENST00000397679.5,ENSG00000160298.18,C21orf58,protein_coding,chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]
ENST00000397680.5,ENSG00000160298.18,C21orf58,protein_coding,chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]
ENST00000472607.1,ENSG00000160298.18,C21orf58,protein_coding,chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]
ENST00000445935.5,ENSG00000160298.18,C21orf58,protein_coding,chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]
ENST00000475776.1,ENSG00000160298.18,C21orf58,protein_coding,chromosome 21 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:1300]
ENST00000481710.5,ENSG00000205670.12,SMIM11A,protein_coding,small integral membrane protein 11A [Source:HGNC Symbol;Acc:HGNC:1293]
ENST00000399292.8,ENSG00000205670.12,SMIM11A,protein_coding,small integral membrane protein 11A [Source:HGNC Symbol;Acc:HGNC:1293]
ENST00000399299.5,ENSG00000205670.12,SMIM11A,protein_coding,small integral membrane protein 11A [Source:HGNC Symbol;Acc:HGNC:1293]
ENST00000489469.5,ENSG00000205670.12,SMIM11A,protein_coding,small integral membrane protein 11A [Source:HGNC Symbol;Acc:HGNC:1293]
ENST00000495363.5,ENSG00000205670.12,SMIM11A,protein_coding,small integral membrane protein 11A [Source:HGNC Symbol;Acc:HGNC:1293]
ENST00000474455.1,ENSG00000205670.12,SMIM11A,protein_coding,small integral membrane protein 11A [Source:HGNC Symbol;Acc:HGNC:1293]
ENST00000399295.2,ENSG00000205670.12,SMIM11A,protein_coding,small integral membrane protein 11A [Source:HGNC Symbol;Acc:HGNC:1293]
ENST00000652570.1,ENSG00000205670.12,SMIM11A,protein_coding,small integral membrane protein 11A [Source:HGNC Symbol;Acc:HGNC:1293]
ENST00000478313.1,ENSG00000286517.1,,lncRNA,novel transcript
ENST00000660763.1,ENSG00000286852.1,,lncRNA,novel transcript
ENST00000457669.1,ENSG00000231324.1,,lncRNA,novel transcript
ENST00000430607.1,ENSG00000224269.1,,lncRNA,novel transcript
ENST00000290399.11,ENSG00000159263.16,SIM2,protein_coding,SIM bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883]
ENST00000460783.1,ENSG00000159263.16,SIM2,protein_coding,SIM bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883]
ENST00000481185.1,ENSG00000159263.16,SIM2,protein_coding,SIM bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883]
ENST00000431229.1,ENSG00000159263.16,SIM2,protein_coding,SIM bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883]
ENST00000483178.2,ENSG00000159263.16,SIM2,protein_coding,SIM bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883]
ENST00000434195.1,ENSG00000237646.1,HLCS-IT1,lncRNA,HLCS intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41343]
ENST00000362936.1,ENSG00000199806.1,RNA5SP491,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 491 [Source:HGNC Symbol;Acc:HGNC:43391]"
ENST00000604662.1,ENSG00000270652.1,DPRXP5,processed_pseudogene,divergent-paired related homeobox pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:32171]
ENST00000653177.1,ENSG00000224790.3,,lncRNA,novel transcript
ENST00000637940.2,ENSG00000224790.3,,lncRNA,novel transcript
ENST00000430068.1,ENSG00000224790.3,,lncRNA,novel transcript
ENST00000384685.1,ENSG00000207416.1,Y_RNA,misc_RNA,Y RNA [Source:RFAM;Acc:RF00019]
ENST00000400819.2,ENSG00000215734.3,MRPL20P1,processed_pseudogene,mitochondrial ribosomal protein L20 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29699]
ENST00000485272.5,ENSG00000183145.9,RIPPLY3,protein_coding,ripply transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:3047]
ENST00000490393.1,ENSG00000183145.9,RIPPLY3,protein_coding,ripply transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:3047]
ENST00000329553.3,ENSG00000183145.9,RIPPLY3,protein_coding,ripply transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:3047]
ENST00000390834.1,ENSG00000212136.1,RNU6-696P,snRNA,"RNA, U6 small nuclear 696, pseudogene [Source:HGNC Symbol;Acc:HGNC:47659]"
ENST00000340648.6,ENSG00000160208.13,RRP1B,protein_coding,ribosomal RNA processing 1B [Source:HGNC Symbol;Acc:HGNC:23818]
ENST00000470886.1,ENSG00000160208.13,RRP1B,protein_coding,ribosomal RNA processing 1B [Source:HGNC Symbol;Acc:HGNC:23818]
ENST00000398081.5,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000468090.5,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000291565.9,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000398085.7,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000476084.1,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000470029.5,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000438837.1,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000498040.5,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000327574.4,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000472777.5,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000476313.5,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000481512.5,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000621478.1,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000490666.5,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000467908.1,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000343528.10,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000398078.7,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000468392.5,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000461123.1,ENSG00000160209.19,PDXK,protein_coding,pyridoxal kinase [Source:HGNC Symbol;Acc:HGNC:8819]
ENST00000626421.1,ENSG00000281420.1,,pseudogene,
ENST00000660472.1,ENSG00000287507.1,,lncRNA,"novel transcript, sense intronic to C21orf33and PDXKand MX2"
ENST00000639959.1,ENSG00000160213.9,CSTB,protein_coding,cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]
ENST00000640406.1,ENSG00000160213.9,CSTB,protein_coding,cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]
ENST00000480147.3,ENSG00000160213.9,CSTB,protein_coding,cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]
ENST00000675996.1,ENSG00000160213.9,CSTB,protein_coding,cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]
ENST00000291568.7,ENSG00000160213.9,CSTB,protein_coding,cystatin B [Source:HGNC Symbol;Acc:HGNC:2482]
ENST00000452969.1,ENSG00000234030.1,TMEM97P1,processed_pseudogene,transmembrane protein 97 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39640]
ENST00000475534.5,ENSG00000160214.13,RRP1,protein_coding,ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785]
ENST00000483896.5,ENSG00000160214.13,RRP1,protein_coding,ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785]
ENST00000492638.1,ENSG00000160214.13,RRP1,protein_coding,ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785]
ENST00000497547.2,ENSG00000160214.13,RRP1,protein_coding,ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785]
ENST00000473988.1,ENSG00000160214.13,RRP1,protein_coding,ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785]
ENST00000467112.5,ENSG00000160214.13,RRP1,protein_coding,ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785]
ENST00000471909.1,ENSG00000160214.13,RRP1,protein_coding,ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785]
ENST00000437258.5,ENSG00000215458.8,AATBC,lncRNA,apoptosis associated transcript in bladder cancer [Source:HGNC Symbol;Acc:HGNC:51526]
ENST00000448247.5,ENSG00000215458.8,AATBC,lncRNA,apoptosis associated transcript in bladder cancer [Source:HGNC Symbol;Acc:HGNC:51526]
ENST00000400385.2,ENSG00000215458.8,AATBC,lncRNA,apoptosis associated transcript in bladder cancer [Source:HGNC Symbol;Acc:HGNC:51526]
ENST00000449877.1,ENSG00000226543.3,MYL6P1,processed_pseudogene,MYL6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7588]
ENST00000291572.13,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000474735.1,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000448287.5,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000398061.5,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000327505.6,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000445582.5,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000398063.6,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000398058.5,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000457068.5,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000448845.1,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000498670.1,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000422850.5,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000497909.1,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000546158.1,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000479117.5,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000481319.1,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000467358.5,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000484865.1,ENSG00000160216.21,AGPAT3,protein_coding,1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]
ENST00000362728.1,ENSG00000199598.1,RNU6-859P,snRNA,"RNA, U6 small nuclear 859, pseudogene [Source:HGNC Symbol;Acc:HGNC:47822]"
ENST00000674444.1,ENSG00000288593.1,,protein_coding,novel protein
ENST00000516797.1,ENSG00000252606.1,RNU6-1150P,snRNA,"RNA, U6 small nuclear 1150, pseudogene [Source:HGNC Symbol;Acc:HGNC:48113]"
ENST00000291574.9,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000380221.7,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000422875.5,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000481460.1,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000461889.1,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000459741.5,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000465905.5,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000483973.5,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000486746.5,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000469521.5,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000485621.1,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000468864.1,ENSG00000160218.13,TRAPPC10,protein_coding,trafficking protein particle complex 10 [Source:HGNC Symbol;Acc:HGNC:11868]
ENST00000416034.1,ENSG00000213440.2,H2AZP1,processed_pseudogene,H2A.Z histone pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4742]
ENST00000456705.1,ENSG00000241945.8,PWP2,protein_coding,PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]
ENST00000291576.12,ENSG00000241945.8,PWP2,protein_coding,PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]
ENST00000486126.1,ENSG00000241945.8,PWP2,protein_coding,PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]
ENST00000471490.1,ENSG00000241945.8,PWP2,protein_coding,PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]
ENST00000494310.5,ENSG00000241945.8,PWP2,protein_coding,PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]
ENST00000476948.1,ENSG00000241945.8,PWP2,protein_coding,PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]
ENST00000411694.1,ENSG00000225331.1,LINC01678,lncRNA,long intergenic non-protein coding RNA 1678 [Source:HGNC Symbol;Acc:HGNC:52466]
ENST00000424921.1,ENSG00000225331.1,LINC01678,lncRNA,long intergenic non-protein coding RNA 1678 [Source:HGNC Symbol;Acc:HGNC:52466]
ENST00000608405.2,ENSG00000272948.2,,lncRNA,"novel transcript, antisense to DSCR3"
ENST00000663813.1,ENSG00000287637.1,,lncRNA,"novel transcript, antisense to DYRK1A"
ENST00000608783.1,ENSG00000273210.1,,lncRNA,"novel transcript, antisense to DYRK1A"
ENST00000646523.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000647425.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000647188.2,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000647504.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000644942.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000338785.8,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000643624.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000643551.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000426672.6,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000398960.7,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000646548.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000455097.6,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000643854.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000645424.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000642309.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000645774.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000398956.2,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000462274.2,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000643355.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000643808.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000644367.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ENST00000646224.1,ENSG00000157540.22,DYRK1A,protein_coding,dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
